Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,R Nose Enter,L Nose Enter,On1A3,Feeder Enter,R Nose Exit,L Nose Exit,Off1A3,Feeder Exit
,,FR1-cued-R,,11,,20,0.000,0,0,0,0,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,0.005,0,1,0,0,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,30.195,1,2,1,1,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,30.215,2,3,0,0,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,30.530,3,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-R,,11,,20,77.185,3,4,4,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,77.705,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,77.731,4,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,78.120,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,78.535,4,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,80.160,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,86.375,4,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,87.060,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,87.185,4,1,0,0,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,106.420,1,2,1,1,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,106.440,2,3,0,0,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,106.656,3,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-R,,11,,20,117.575,3,0,0,1,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,117.615,3,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-R,,11,,20,117.635,3,0,0,1,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,117.711,3,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-R,,11,,20,117.951,3,0,0,1,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,118.645,3,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-R,,11,,20,123.185,3,4,4,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,123.400,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,123.435,4,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,124.451,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,133.185,4,1,0,0,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,150.665,1,0,0,0,1,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,151.070,1,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-R,,11,,20,162.205,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,162.370,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,162.440,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,164.235,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,167.830,1,2,1,1,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,167.850,2,3,0,0,0,0,0,0,0,0,0
