Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,R Nose Enter,L Nose Enter,On1A3,Feeder Enter,R Nose Exit,L Nose Exit,Off1A3,Feeder Exit
,,FR1-cued-R,,11,,20,0.000,0,0,0,0,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,0.005,0,1,0,0,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,10.535,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,10.860,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,17.595,1,2,1,1,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,17.615,2,3,0,0,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,17.810,3,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-R,,11,,20,20.420,3,4,4,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,21.390,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,29.180,4,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,29.255,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,29.286,4,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,29.345,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,29.350,4,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,30.420,4,1,0,0,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,31.940,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,33.190,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,33.475,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,39.135,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,39.405,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,42.245,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,48.320,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,54.615,1,0,0,0,1,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,54.735,1,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-R,,11,,20,58.391,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,58.690,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,58.905,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,59.460,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,65.515,1,2,1,1,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,65.535,2,3,0,0,0,0,0,0,0,0,0
,,FR1-cued-R,,11,,20,65.860,3,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-R,,11,,20,69.250,3,4,4,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,74.085,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,76.590,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,11,,20,77.600,4,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,11,,20,79.251,4,1,0,0,0,0,0,0,0,0,0
