Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,R Nose Enter,L Nose Enter,On1A3,Feeder Enter,R Nose Exit,L Nose Exit,Off1A3,Feeder Exit
,,FR1-cued-L,,4,,19,0.000,0,0,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,0.005,0,1,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,35.145,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,35.365,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,75.545,1,2,2,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,75.565,2,3,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,75.620,3,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,141.270,3,4,4,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,141.525,4,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,141.525,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,141.910,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,147.395,4,0,0,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,147.435,4,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,147.840,4,0,0,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,148.470,4,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,151.270,4,1,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,183.571,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,184.390,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,216.740,1,2,2,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,216.760,2,3,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,217.015,3,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,269.751,3,0,0,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,273.880,3,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,300.181,3,4,4,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,302.060,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,310.185,4,1,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,313.540,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,314.906,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,330.610,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,330.665,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,330.730,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,330.845,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,330.955,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,332.765,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,333.190,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,334.685,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,334.765,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,334.985,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,337.461,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,337.836,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,344.405,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,345.095,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,352.750,1,0,0,1,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,354.965,1,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-L,,4,,19,363.385,1,0,0,1,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,367.280,1,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-L,,4,,19,380.015,1,0,0,1,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,383.110,1,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-L,,4,,19,387.460,1,0,0,1,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,387.845,1,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-L,,4,,19,387.855,1,0,0,1,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,387.895,1,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-L,,4,,19,389.455,1,2,2,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,389.475,2,3,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,389.615,3,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,397.875,3,0,0,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,398.755,3,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,564.800,3,0,0,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,565.755,3,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,650.606,3,0,0,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,653.130,3,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,654.170,3,0,0,0,1,0,0,0,0,0,0
