Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,R Nose Enter,L Nose Enter,On1A3,Feeder Enter,R Nose Exit,L Nose Exit,Off1A3,Feeder Exit
,,FR1-cued-R,,6,,13,0.000,0,0,0,0,0,0,0,0,0,0,0
,,FR1-cued-R,,6,,13,0.005,0,1,0,0,0,0,0,0,0,0,0
,,FR1-cued-R,,6,,13,15.540,1,0,0,0,1,0,0,0,0,0,0
,,FR1-cued-R,,6,,13,15.885,1,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-R,,6,,13,212.700,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,6,,13,212.735,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,6,,13,212.795,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,6,,13,212.945,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,6,,13,232.095,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,6,,13,235.176,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,6,,13,240.990,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,6,,13,241.155,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,6,,13,241.210,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,6,,13,248.240,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,6,,13,248.425,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,6,,13,248.645,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,6,,13,248.661,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,6,,13,251.645,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,6,,13,255.241,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,6,,13,255.465,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,6,,13,255.655,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,6,,13,256.610,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,6,,13,303.390,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,6,,13,303.440,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,6,,13,304.175,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,6,,13,304.340,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,6,,13,304.355,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,6,,13,309.650,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,6,,13,382.325,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-R,,6,,13,388.315,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-R,,6,,13,408.895,1,2,1,1,0,0,0,0,0,0,0
,,FR1-cued-R,,6,,13,408.915,2,3,0,0,0,0,0,0,0,0,0
,,FR1-cued-R,,6,,13,409.520,3,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-R,,6,,13,409.540,3,0,0,1,0,0,0,0,0,0,0
,,FR1-cued-R,,6,,13,409.590,3,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-R,,6,,13,409.665,3,0,0,1,0,0,0,0,0,0,0
,,FR1-cued-R,,6,,13,412.555,3,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-R,,6,,13,414.990,3,0,0,1,0,0,0,0,0,0,0
,,FR1-cued-R,,6,,13,415.030,3,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-R,,6,,13,415.045,3,0,0,1,0,0,0,0,0,0,0
,,FR1-cued-R,,6,,13,415.145,3,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-R,,6,,13,415.165,3,0,0,1,0,0,0,0,0,0,0
,,FR1-cued-R,,6,,13,417.205,3,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-R,,6,,13,417.865,3,0,0,1,0,0,0,0,0,0,0
