Project,UserID,Protocol,Session,Station,Run,Subject,Time,Current State,Transition State,Transition Event,R Nose Enter,L Nose Enter,On1A3,Feeder Enter,R Nose Exit,L Nose Exit,Off1A3,Feeder Exit
,,FR1-cued-L,,4,,19,0.000,0,0,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,0.005,0,1,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,6.800,1,2,2,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,6.820,2,3,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,6.881,3,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,8.255,3,4,4,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,8.290,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,8.800,4,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,10.950,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,11.845,4,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,12.410,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,18.255,4,1,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,22.985,1,2,2,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,23.005,2,3,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,23.210,3,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,24.170,3,4,4,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,24.335,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,24.420,4,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,26.215,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,26.240,4,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,26.590,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,32.940,4,0,0,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,33.155,4,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,34.030,4,0,0,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,34.170,4,1,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,34.285,1,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,34.716,1,2,2,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,34.740,2,3,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,34.895,3,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,35.480,3,4,4,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,36.425,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,36.615,4,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,37.285,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,45.440,4,0,0,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,45.480,4,1,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,46.335,1,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,46.850,1,2,2,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,46.870,2,3,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,47.035,3,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,47.780,3,4,4,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,49.320,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,57.780,4,1,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,57.960,1,0,0,1,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,58.005,1,0,0,0,0,0,0,1,0,0,0
,,FR1-cued-L,,4,,19,59.065,1,2,2,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,59.086,2,3,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,59.320,3,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,60.080,3,4,4,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,60.155,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,60.165,4,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,60.240,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,60.250,4,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,61.230,4,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,65.520,4,0,0,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,66.265,4,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,67.035,4,0,0,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,68.080,4,0,0,0,0,0,0,0,1,0,0
,,FR1-cued-L,,4,,19,70.080,4,1,0,0,0,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,78.845,1,0,0,0,0,0,1,0,0,0,0
,,FR1-cued-L,,4,,19,79.211,1,0,0,0,0,0,0,0,0,0,1
,,FR1-cued-L,,4,,19,88.965,1,2,2,0,1,0,0,0,0,0,0
,,FR1-cued-L,,4,,19,88.985,2,3,0,0,0,0,0,0,0,0,0
