Trial,Resp,Type,Correct,Latency,Stim/Resp
3,0,27,1,2000,Stim
4,0,26,1,2000,Stim
5,0,27,1,2000,Stim
6,0,29,1,2000,Stim
7,4,10,1,675,Stim
8,0,26,1,2000,Stim
9,0,20,1,2000,Stim
10,0,29,1,2000,Stim
11,0,25,1,2000,Stim
12,4,10,1,515,Stim
13,0,27,1,2000,Stim
14,0,29,1,2000,Stim
15,0,20,1,2000,Stim
16,4,10,1,654,Stim
17,0,22,1,2000,Stim
18,0,29,1,2000,Stim
19,0,20,1,2000,Stim
20,0,28,1,2000,Stim
21,4,10,1,562,Stim
22,0,27,1,2000,Stim
23,0,21,1,2000,Stim
24,4,10,1,613,Stim
25,0,23,1,2000,Stim
26,0,27,1,2000,Stim
27,0,24,1,2000,Stim
28,4,10,1,722,Stim
29,0,25,1,2000,Stim
30,4,10,1,693,Stim
31,0,20,1,2000,Stim
32,0,21,1,2000,Stim
33,0,27,1,2000,Stim
34,0,23,1,2000,Stim
35,0,27,1,2000,Stim
36,0,26,1,2000,Stim
37,4,10,1,896,Stim
38,0,22,1,2000,Stim
39,0,27,1,2000,Stim
40,0,25,1,2000,Stim
41,0,26,1,2000,Stim
42,0,24,1,2000,Stim
43,4,10,1,497,Stim
44,0,21,1,2000,Stim
45,0,22,1,2000,Stim
46,0,20,1,2000,Stim
47,0,27,1,2000,Stim
48,0,23,1,2000,Stim
49,0,25,1,2000,Stim
50,0,27,1,2000,Stim
51,4,10,1,669,Stim
52,0,24,1,2000,Stim
53,0,26,1,2000,Stim
54,0,29,1,2000,Stim
55,4,10,1,500,Stim
56,0,21,1,2000,Stim
57,0,20,1,2000,Stim
58,0,27,1,2000,Stim
59,0,22,1,2000,Stim
60,4,10,1,1014,Stim
61,0,24,1,2000,Stim
62,0,21,1,2000,Stim
63,0,23,1,2000,Stim
64,4,10,1,828,Stim
65,0,22,1,2000,Stim
66,0,20,1,2000,Stim
67,0,26,1,2000,Stim
68,0,24,1,2000,Stim
69,0,27,1,2000,Stim
70,0,25,1,2000,Stim
71,4,10,1,806,Stim
72,0,23,1,2000,Stim
73,0,29,1,2000,Stim
74,4,10,1,690,Stim
75,0,28,1,2000,Stim
76,0,27,1,2000,Stim
77,0,24,1,2000,Stim
78,0,21,1,2000,Stim
79,4,10,1,875,Stim
80,0,28,1,2000,Stim
81,0,22,1,2000,Stim
82,0,27,1,2000,Stim
83,4,10,1,755,Stim
84,0,25,1,2000,Stim
85,0,22,1,2000,Stim
86,0,29,1,2000,Stim
87,0,21,1,2000,Stim
88,0,22,1,2000,Stim
89,0,24,1,2000,Stim
90,0,23,1,2000,Stim
91,0,21,1,2000,Stim
92,0,28,1,2000,Stim
93,4,10,1,612,Stim
94,0,20,1,2000,Stim
95,0,27,1,2000,Stim
96,0,22,1,2000,Stim
97,4,10,1,613,Stim
98,0,21,1,2000,Stim
99,0,29,1,2000,Stim
100,0,28,1,2000,Stim
101,0,25,1,2000,Stim
102,0,26,1,2000,Stim
103,4,10,1,578,Stim
104,0,24,1,2000,Stim
105,0,29,1,2000,Stim
106,4,10,1,709,Stim
107,0,22,1,2000,Stim
108,0,24,1,2000,Stim
109,4,10,1,709,Stim
110,0,25,1,2000,Stim
111,0,22,1,2000,Stim
112,0,28,1,2000,Stim
113,0,21,1,2000,Stim
114,0,23,1,2000,Stim
115,0,28,1,2000,Stim
116,0,27,1,2000,Stim
117,0,29,1,2000,Stim
118,4,10,1,977,Stim
119,0,21,1,2000,Stim
120,0,27,1,2000,Stim
121,0,21,1,2000,Stim
122,0,23,1,2000,Stim
123,0,24,1,2000,Stim
124,0,26,1,2000,Stim
125,4,10,1,623,Stim
126,0,24,1,2000,Stim
127,0,27,1,2000,Stim
128,0,21,1,2000,Stim
129,0,25,1,2000,Stim
130,0,27,1,2000,Stim
131,4,10,1,609,Stim
132,0,24,1,2000,Stim
133,0,22,1,2000,Stim
134,4,10,1,764,Stim
135,0,21,1,2000,Stim
136,0,25,1,2000,Stim
137,0,27,1,2000,Stim
138,0,28,1,2000,Stim
139,4,10,1,659,Stim
140,0,29,1,2000,Stim
141,0,20,1,2000,Stim
142,4,10,1,742,Stim
143,0,27,1,2000,Stim
144,0,29,1,2000,Stim
145,4,10,1,951,Stim
146,0,24,1,2000,Stim
147,0,28,1,2000,Stim
148,0,25,1,2000,Stim
149,0,26,1,2000,Stim
150,4,10,1,908,Stim
151,0,27,1,2000,Stim
152,0,21,1,2000,Stim
153,0,20,1,2000,Stim
154,0,23,1,2000,Stim
155,0,29,1,2000,Stim
156,0,27,1,2000,Stim
157,4,10,1,774,Stim
158,0,28,1,2000,Stim
159,0,21,1,2000,Stim
160,0,25,1,2000,Stim
161,0,20,1,2000,Stim
162,0,28,1,2000,Stim
163,0,24,1,2000,Stim
164,0,22,1,2000,Stim
