Trial,Resp,Type,Correct,Latency,Stim/Resp
3,0,29,1,2000,Stim
4,0,28,1,2000,Stim
5,0,26,1,2000,Stim
6,0,27,1,2000,Stim
7,4,10,1,734,Stim
8,0,26,1,2000,Stim
9,4,10,1,592,Stim
10,0,22,1,2000,Stim
11,0,25,1,2000,Stim
12,0,27,1,2000,Stim
13,4,10,1,547,Stim
14,0,20,1,2000,Stim
15,0,28,1,2000,Stim
16,0,27,1,2000,Stim
17,4,10,1,1046,Stim
18,4,10,1,713,Stim
19,0,27,1,2000,Stim
20,0,21,1,2000,Stim
21,0,23,1,2000,Stim
22,0,24,1,2000,Stim
23,4,10,1,867,Stim
24,0,26,1,2000,Stim
25,0,27,1,2000,Stim
26,0,25,1,2000,Stim
27,0,27,1,2000,Stim
28,0,22,1,2000,Stim
29,4,10,1,1052,Stim
30,0,28,1,2000,Stim
31,0,20,1,2000,Stim
32,0,28,1,2000,Stim
33,0,27,1,2000,Stim
34,0,22,1,2000,Stim
35,4,10,1,909,Stim
36,0,21,1,2000,Stim
37,0,23,1,2000,Stim
38,0,27,1,2000,Stim
39,0,25,1,2000,Stim
40,0,24,1,2000,Stim
41,0,20,1,2000,Stim
42,0,25,1,2000,Stim
43,0,27,1,2000,Stim
44,0,23,1,2000,Stim
45,0,27,1,2000,Stim
46,4,10,1,718,Stim
47,0,26,1,2000,Stim
48,0,24,1,2000,Stim
49,0,22,1,2000,Stim
50,0,21,1,2000,Stim
51,0,27,1,2000,Stim
52,0,28,1,2000,Stim
53,0,20,1,2000,Stim
54,0,28,1,2000,Stim
55,4,10,1,550,Stim
56,0,20,1,2000,Stim
57,0,22,1,2000,Stim
58,0,27,1,2000,Stim
59,0,25,1,2000,Stim
60,4,10,1,496,Stim
61,0,26,1,2000,Stim
62,0,24,1,2000,Stim
63,0,22,1,2000,Stim
64,0,27,1,2000,Stim
65,0,25,1,2000,Stim
66,0,23,1,2000,Stim
67,0,25,1,2000,Stim
68,0,26,1,2000,Stim
69,4,10,1,579,Stim
70,0,20,1,2000,Stim
71,4,10,1,685,Stim
72,0,22,1,2000,Stim
73,0,21,1,2000,Stim
74,0,28,1,2000,Stim
75,0,23,1,2000,Stim
76,0,26,1,2000,Stim
77,0,20,1,2000,Stim
78,0,24,1,2000,Stim
79,4,10,1,1060,Stim
80,0,22,1,2000,Stim
81,0,27,1,2000,Stim
82,0,25,1,2000,Stim
83,0,23,1,2000,Stim
84,4,10,1,840,Stim
85,0,21,1,2000,Stim
86,0,22,1,2000,Stim
87,0,27,1,2000,Stim
88,4,10,1,681,Stim
89,0,22,1,2000,Stim
90,0,25,1,2000,Stim
91,0,20,1,2000,Stim
92,0,27,1,2000,Stim
93,4,10,1,813,Stim
94,0,28,1,2000,Stim
95,0,25,1,2000,Stim
96,0,21,1,2000,Stim
97,0,26,1,2000,Stim
98,0,23,1,2000,Stim
99,4,10,1,596,Stim
100,0,27,1,2000,Stim
101,0,20,1,2000,Stim
102,0,25,1,2000,Stim
103,0,24,1,2000,Stim
104,4,10,1,957,Stim
105,0,23,1,2000,Stim
106,0,21,1,2000,Stim
107,0,28,1,2000,Stim
108,0,20,1,2000,Stim
109,0,22,1,2000,Stim
110,4,10,1,743,Stim
111,0,25,1,2000,Stim
112,0,28,1,2000,Stim
113,0,20,1,2000,Stim
114,0,27,1,2000,Stim
115,0,26,1,2000,Stim
116,4,10,1,598,Stim
117,0,22,1,2000,Stim
118,0,28,1,2000,Stim
119,0,23,1,2000,Stim
120,0,27,1,2000,Stim
121,0,24,1,2000,Stim
122,0,21,1,2000,Stim
123,0,20,1,2000,Stim
124,4,10,1,660,Stim
125,0,26,1,2000,Stim
126,0,22,1,2000,Stim
127,4,10,1,853,Stim
128,0,27,1,2000,Stim
129,0,20,1,2000,Stim
130,0,28,1,2000,Stim
131,0,23,1,2000,Stim
132,0,21,1,2000,Stim
133,0,26,1,2000,Stim
134,0,24,1,2000,Stim
135,4,10,1,1012,Stim
136,0,22,1,2000,Stim
137,0,25,1,2000,Stim
138,0,26,1,2000,Stim
139,0,28,1,2000,Stim
140,0,21,1,2000,Stim
141,0,22,1,2000,Stim
142,0,23,1,2000,Stim
143,0,24,1,2000,Stim
144,4,10,1,773,Stim
145,0,20,1,2000,Stim
146,0,25,1,2000,Stim
147,0,24,1,2000,Stim
148,0,28,1,2000,Stim
